n_stores,generation,generation_avg_fit,gene_idx,gene_fit,x_store,y_store,store_type
32,0,2978.166016,26,3461.778809,240.000000,730.000000,SMALL
32,0,2978.166016,26,3461.778809,510.000000,510.000000,SMALL
32,0,2978.166016,26,3461.778809,170.000000,390.000000,SMALL
32,0,2978.166016,26,3461.778809,340.000000,380.000000,BIG
32,0,2978.166016,26,3461.778809,100.000000,710.000000,SMALL
32,0,2978.166016,26,3461.778809,330.000000,520.000000,SMALL
32,0,2978.166016,26,3461.778809,320.000000,30.000000,BIG
32,0,2978.166016,26,3461.778809,120.000000,680.000000,SMALL
32,0,2978.166016,26,3461.778809,430.000000,680.000000,BIG
32,0,2978.166016,26,3461.778809,290.000000,200.000000,BIG
32,0,2978.166016,26,3461.778809,130.000000,250.000000,BIG
32,0,2978.166016,26,3461.778809,460.000000,610.000000,SMALL
32,0,2978.166016,26,3461.778809,550.000000,270.000000,BIG
32,0,2978.166016,26,3461.778809,490.000000,590.000000,BIG
32,0,2978.166016,26,3461.778809,460.000000,500.000000,SMALL
32,0,2978.166016,26,3461.778809,70.000000,210.000000,BIG
32,0,2978.166016,26,3461.778809,240.000000,770.000000,BIG
32,0,2978.166016,26,3461.778809,100.000000,270.000000,BIG
32,0,2978.166016,26,3461.778809,90.000000,620.000000,BIG
32,0,2978.166016,26,3461.778809,0.000000,420.000000,BIG
32,0,2978.166016,26,3461.778809,100.000000,560.000000,BIG
32,0,2978.166016,26,3461.778809,470.000000,400.000000,BIG
32,0,2978.166016,26,3461.778809,180.000000,570.000000,BIG
32,0,2978.166016,26,3461.778809,50.000000,0.000000,SMALL
32,0,2978.166016,26,3461.778809,300.000000,140.000000,SMALL
32,0,2978.166016,26,3461.778809,430.000000,490.000000,SMALL
32,0,2978.166016,26,3461.778809,490.000000,260.000000,SMALL
32,0,2978.166016,26,3461.778809,520.000000,700.000000,BIG
32,0,2978.166016,26,3461.778809,300.000000,250.000000,BIG
32,0,2978.166016,26,3461.778809,240.000000,70.000000,SMALL
32,0,2978.166016,26,3461.778809,340.000000,390.000000,SMALL
32,0,2978.166016,23,3449.260010,460.000000,70.000000,BIG
32,0,2978.166016,23,3449.260010,280.000000,180.000000,BIG
32,0,2978.166016,23,3449.260010,120.000000,770.000000,SMALL
32,0,2978.166016,23,3449.260010,490.000000,140.000000,BIG
32,0,2978.166016,23,3449.260010,290.000000,700.000000,SMALL
32,0,2978.166016,23,3449.260010,520.000000,690.000000,SMALL
32,0,2978.166016,23,3449.260010,160.000000,540.000000,BIG
32,0,2978.166016,23,3449.260010,550.000000,450.000000,BIG
32,0,2978.166016,23,3449.260010,440.000000,590.000000,BIG
32,0,2978.166016,23,3449.260010,300.000000,370.000000,SMALL
32,0,2978.166016,23,3449.260010,40.000000,430.000000,BIG
32,0,2978.166016,23,3449.260010,210.000000,150.000000,BIG
32,0,2978.166016,23,3449.260010,170.000000,380.000000,BIG
32,0,2978.166016,23,3449.260010,260.000000,540.000000,SMALL
32,0,2978.166016,23,3449.260010,570.000000,270.000000,SMALL
32,0,2978.166016,23,3449.260010,460.000000,200.000000,BIG
32,0,2978.166016,23,3449.260010,470.000000,460.000000,BIG
32,0,2978.166016,23,3449.260010,300.000000,230.000000,SMALL
32,0,2978.166016,23,3449.260010,370.000000,450.000000,BIG
32,0,2978.166016,23,3449.260010,350.000000,300.000000,SMALL
32,0,2978.166016,23,3449.260010,350.000000,420.000000,BIG
32,0,2978.166016,23,3449.260010,160.000000,110.000000,SMALL
32,0,2978.166016,23,3449.260010,80.000000,80.000000,BIG
32,0,2978.166016,23,3449.260010,150.000000,630.000000,BIG
32,0,2978.166016,23,3449.260010,230.000000,650.000000,SMALL
32,0,2978.166016,23,3449.260010,520.000000,470.000000,SMALL
32,0,2978.166016,23,3449.260010,70.000000,530.000000,SMALL
32,0,2978.166016,23,3449.260010,140.000000,290.000000,SMALL
32,0,2978.166016,23,3449.260010,210.000000,730.000000,BIG
32,0,2978.166016,23,3449.260010,330.000000,220.000000,SMALL
32,0,2978.166016,23,3449.260010,130.000000,710.000000,BIG
32,0,2978.166016,23,3449.260010,490.000000,760.000000,BIG
32,0,2978.166016,149,3434.298828,460.000000,760.000000,SMALL
32,0,2978.166016,149,3434.298828,80.000000,220.000000,BIG
32,0,2978.166016,149,3434.298828,570.000000,540.000000,SMALL
32,0,2978.166016,149,3434.298828,140.000000,90.000000,SMALL
32,0,2978.166016,149,3434.298828,490.000000,500.000000,SMALL
32,0,2978.166016,149,3434.298828,520.000000,280.000000,SMALL
32,0,2978.166016,149,3434.298828,300.000000,90.000000,SMALL
32,0,2978.166016,149,3434.298828,320.000000,530.000000,SMALL
32,0,2978.166016,149,3434.298828,220.000000,90.000000,SMALL
32,0,2978.166016,149,3434.298828,10.000000,490.000000,SMALL
32,0,2978.166016,149,3434.298828,100.000000,420.000000,BIG
32,0,2978.166016,149,3434.298828,270.000000,410.000000,BIG
32,0,2978.166016,149,3434.298828,360.000000,10.000000,BIG
32,0,2978.166016,149,3434.298828,300.000000,590.000000,SMALL
32,0,2978.166016,149,3434.298828,200.000000,500.000000,SMALL
32,0,2978.166016,149,3434.298828,110.000000,320.000000,SMALL
32,0,2978.166016,149,3434.298828,190.000000,550.000000,SMALL
32,0,2978.166016,149,3434.298828,260.000000,780.000000,BIG
32,0,2978.166016,149,3434.298828,350.000000,270.000000,SMALL
32,0,2978.166016,149,3434.298828,140.000000,90.000000,SMALL
32,0,2978.166016,149,3434.298828,550.000000,780.000000,SMALL
32,0,2978.166016,149,3434.298828,290.000000,220.000000,SMALL
32,0,2978.166016,149,3434.298828,440.000000,630.000000,SMALL
32,0,2978.166016,149,3434.298828,430.000000,340.000000,BIG
32,0,2978.166016,149,3434.298828,70.000000,700.000000,BIG
32,0,2978.166016,149,3434.298828,540.000000,60.000000,BIG
32,0,2978.166016,149,3434.298828,480.000000,510.000000,SMALL
32,0,2978.166016,149,3434.298828,40.000000,210.000000,SMALL
32,0,2978.166016,149,3434.298828,230.000000,300.000000,SMALL
32,0,2978.166016,149,3434.298828,300.000000,580.000000,SMALL
32,0,2978.166016,149,3434.298828,520.000000,560.000000,BIG
32,0,2978.166016,149,3434.298828,30.000000,580.000000,SMALL
32,0,2978.166016,25,3412.905762,120.000000,180.000000,SMALL
32,0,2978.166016,25,3412.905762,10.000000,80.000000,BIG
32,0,2978.166016,25,3412.905762,490.000000,10.000000,BIG
32,0,2978.166016,25,3412.905762,430.000000,590.000000,SMALL
32,0,2978.166016,25,3412.905762,110.000000,710.000000,SMALL
32,0,2978.166016,25,3412.905762,220.000000,620.000000,BIG
32,0,2978.166016,25,3412.905762,580.000000,10.000000,SMALL
32,0,2978.166016,25,3412.905762,210.000000,280.000000,SMALL
32,0,2978.166016,25,3412.905762,230.000000,330.000000,BIG
32,0,2978.166016,25,3412.905762,130.000000,220.000000,BIG
32,0,2978.166016,25,3412.905762,580.000000,650.000000,BIG
32,0,2978.166016,25,3412.905762,260.000000,380.000000,SMALL
32,0,2978.166016,25,3412.905762,160.000000,430.000000,SMALL
32,0,2978.166016,25,3412.905762,550.000000,270.000000,SMALL
32,0,2978.166016,25,3412.905762,470.000000,290.000000,BIG
32,0,2978.166016,25,3412.905762,400.000000,480.000000,SMALL
32,0,2978.166016,25,3412.905762,320.000000,600.000000,SMALL
32,0,2978.166016,25,3412.905762,520.000000,340.000000,SMALL
32,0,2978.166016,25,3412.905762,570.000000,620.000000,BIG
32,0,2978.166016,25,3412.905762,560.000000,640.000000,BIG
32,0,2978.166016,25,3412.905762,540.000000,450.000000,BIG
32,0,2978.166016,25,3412.905762,350.000000,440.000000,BIG
32,0,2978.166016,25,3412.905762,70.000000,230.000000,SMALL
32,0,2978.166016,25,3412.905762,20.000000,580.000000,SMALL
32,0,2978.166016,25,3412.905762,40.000000,620.000000,BIG
32,0,2978.166016,25,3412.905762,330.000000,740.000000,SMALL
32,0,2978.166016,25,3412.905762,210.000000,420.000000,SMALL
32,0,2978.166016,25,3412.905762,160.000000,50.000000,BIG
32,0,2978.166016,25,3412.905762,100.000000,500.000000,SMALL
32,0,2978.166016,25,3412.905762,290.000000,170.000000,BIG
32,0,2978.166016,25,3412.905762,490.000000,520.000000,BIG
32,0,2978.166016,25,3412.905762,10.000000,320.000000,BIG
32,0,2978.166016,75,3411.706787,130.000000,270.000000,SMALL
32,0,2978.166016,75,3411.706787,400.000000,720.000000,BIG
32,0,2978.166016,75,3411.706787,560.000000,660.000000,SMALL
32,0,2978.166016,75,3411.706787,290.000000,570.000000,BIG
32,0,2978.166016,75,3411.706787,210.000000,100.000000,BIG
32,0,2978.166016,75,3411.706787,300.000000,770.000000,BIG
32,0,2978.166016,75,3411.706787,570.000000,760.000000,SMALL
32,0,2978.166016,75,3411.706787,520.000000,110.000000,BIG
32,0,2978.166016,75,3411.706787,330.000000,460.000000,BIG
32,0,2978.166016,75,3411.706787,520.000000,410.000000,BIG
32,0,2978.166016,75,3411.706787,70.000000,480.000000,SMALL
32,0,2978.166016,75,3411.706787,90.000000,170.000000,BIG
32,0,2978.166016,75,3411.706787,430.000000,490.000000,SMALL
32,0,2978.166016,75,3411.706787,500.000000,600.000000,BIG
32,0,2978.166016,75,3411.706787,240.000000,340.000000,SMALL
32,0,2978.166016,75,3411.706787,460.000000,450.000000,SMALL
32,0,2978.166016,75,3411.706787,40.000000,730.000000,BIG
32,0,2978.166016,75,3411.706787,140.000000,370.000000,BIG
32,0,2978.166016,75,3411.706787,240.000000,600.000000,SMALL
32,0,2978.166016,75,3411.706787,470.000000,120.000000,SMALL
32,0,2978.166016,75,3411.706787,410.000000,500.000000,SMALL
32,0,2978.166016,75,3411.706787,280.000000,660.000000,SMALL
32,0,2978.166016,75,3411.706787,560.000000,350.000000,SMALL
32,0,2978.166016,75,3411.706787,80.000000,620.000000,SMALL
32,0,2978.166016,75,3411.706787,530.000000,500.000000,BIG
32,0,2978.166016,75,3411.706787,190.000000,260.000000,SMALL
32,0,2978.166016,75,3411.706787,300.000000,410.000000,BIG
32,0,2978.166016,75,3411.706787,480.000000,110.000000,SMALL
32,0,2978.166016,75,3411.706787,520.000000,400.000000,BIG
32,0,2978.166016,75,3411.706787,540.000000,290.000000,SMALL
32,0,2978.166016,75,3411.706787,300.000000,230.000000,BIG
32,0,2978.166016,75,3411.706787,180.000000,250.000000,BIG
32,0,2978.166016,81,3380.367920,160.000000,780.000000,BIG
32,0,2978.166016,81,3380.367920,480.000000,190.000000,BIG
32,0,2978.166016,81,3380.367920,40.000000,400.000000,BIG
32,0,2978.166016,81,3380.367920,530.000000,540.000000,SMALL
32,0,2978.166016,81,3380.367920,570.000000,530.000000,BIG
32,0,2978.166016,81,3380.367920,540.000000,700.000000,BIG
32,0,2978.166016,81,3380.367920,180.000000,100.000000,SMALL
32,0,2978.166016,81,3380.367920,20.000000,140.000000,SMALL
32,0,2978.166016,81,3380.367920,130.000000,80.000000,SMALL
32,0,2978.166016,81,3380.367920,270.000000,760.000000,BIG
32,0,2978.166016,81,3380.367920,480.000000,200.000000,BIG
32,0,2978.166016,81,3380.367920,140.000000,480.000000,BIG
32,0,2978.166016,81,3380.367920,390.000000,470.000000,SMALL
32,0,2978.166016,81,3380.367920,90.000000,500.000000,BIG
32,0,2978.166016,81,3380.367920,180.000000,240.000000,BIG
32,0,2978.166016,81,3380.367920,510.000000,360.000000,SMALL
32,0,2978.166016,81,3380.367920,510.000000,410.000000,SMALL
32,0,2978.166016,81,3380.367920,280.000000,260.000000,SMALL
32,0,2978.166016,81,3380.367920,590.000000,740.000000,SMALL
32,0,2978.166016,81,3380.367920,380.000000,60.000000,BIG
32,0,2978.166016,81,3380.367920,170.000000,600.000000,BIG
32,0,2978.166016,81,3380.367920,60.000000,660.000000,SMALL
32,0,2978.166016,81,3380.367920,160.000000,190.000000,BIG
32,0,2978.166016,81,3380.367920,550.000000,110.000000,SMALL
32,0,2978.166016,81,3380.367920,240.000000,70.000000,BIG
32,0,2978.166016,81,3380.367920,110.000000,740.000000,SMALL
32,0,2978.166016,81,3380.367920,280.000000,480.000000,SMALL
32,0,2978.166016,81,3380.367920,520.000000,30.000000,SMALL
32,0,2978.166016,81,3380.367920,410.000000,600.000000,SMALL
32,0,2978.166016,81,3380.367920,380.000000,250.000000,SMALL
32,0,2978.166016,81,3380.367920,550.000000,380.000000,BIG
32,0,2978.166016,81,3380.367920,250.000000,780.000000,BIG
32,0,2978.166016,42,3376.056885,200.000000,120.000000,SMALL
32,0,2978.166016,42,3376.056885,450.000000,720.000000,SMALL
32,0,2978.166016,42,3376.056885,590.000000,490.000000,SMALL
32,0,2978.166016,42,3376.056885,340.000000,610.000000,BIG
32,0,2978.166016,42,3376.056885,100.000000,120.000000,BIG
32,0,2978.166016,42,3376.056885,50.000000,490.000000,SMALL
32,0,2978.166016,42,3376.056885,390.000000,440.000000,BIG
32,0,2978.166016,42,3376.056885,180.000000,770.000000,BIG
32,0,2978.166016,42,3376.056885,560.000000,260.000000,BIG
32,0,2978.166016,42,3376.056885,410.000000,280.000000,BIG
32,0,2978.166016,42,3376.056885,450.000000,640.000000,BIG
32,0,2978.166016,42,3376.056885,560.000000,270.000000,BIG
32,0,2978.166016,42,3376.056885,520.000000,340.000000,SMALL
32,0,2978.166016,42,3376.056885,230.000000,30.000000,BIG
32,0,2978.166016,42,3376.056885,230.000000,430.000000,BIG
32,0,2978.166016,42,3376.056885,60.000000,270.000000,BIG
32,0,2978.166016,42,3376.056885,190.000000,290.000000,BIG
32,0,2978.166016,42,3376.056885,300.000000,630.000000,BIG
32,0,2978.166016,42,3376.056885,110.000000,190.000000,BIG
32,0,2978.166016,42,3376.056885,160.000000,470.000000,BIG
32,0,2978.166016,42,3376.056885,30.000000,460.000000,BIG
32,0,2978.166016,42,3376.056885,310.000000,460.000000,BIG
32,0,2978.166016,42,3376.056885,550.000000,520.000000,BIG
32,0,2978.166016,42,3376.056885,400.000000,350.000000,SMALL
32,0,2978.166016,42,3376.056885,450.000000,310.000000,BIG
32,0,2978.166016,42,3376.056885,420.000000,600.000000,SMALL
32,0,2978.166016,42,3376.056885,430.000000,690.000000,BIG
32,0,2978.166016,42,3376.056885,30.000000,740.000000,BIG
32,0,2978.166016,42,3376.056885,490.000000,110.000000,BIG
32,0,2978.166016,42,3376.056885,320.000000,300.000000,BIG
32,0,2978.166016,42,3376.056885,60.000000,140.000000,BIG
32,0,2978.166016,42,3376.056885,350.000000,260.000000,BIG
32,0,2978.166016,96,3370.803955,110.000000,450.000000,BIG
32,0,2978.166016,96,3370.803955,520.000000,140.000000,BIG
32,0,2978.166016,96,3370.803955,190.000000,690.000000,BIG
32,0,2978.166016,96,3370.803955,500.000000,40.000000,BIG
32,0,2978.166016,96,3370.803955,390.000000,610.000000,BIG
32,0,2978.166016,96,3370.803955,190.000000,480.000000,BIG
32,0,2978.166016,96,3370.803955,520.000000,450.000000,BIG
32,0,2978.166016,96,3370.803955,300.000000,240.000000,BIG
32,0,2978.166016,96,3370.803955,390.000000,720.000000,SMALL
32,0,2978.166016,96,3370.803955,220.000000,30.000000,BIG
32,0,2978.166016,96,3370.803955,280.000000,190.000000,SMALL
32,0,2978.166016,96,3370.803955,390.000000,350.000000,SMALL
32,0,2978.166016,96,3370.803955,380.000000,790.000000,SMALL
32,0,2978.166016,96,3370.803955,460.000000,80.000000,SMALL
32,0,2978.166016,96,3370.803955,80.000000,240.000000,BIG
32,0,2978.166016,96,3370.803955,160.000000,150.000000,BIG
32,0,2978.166016,96,3370.803955,120.000000,500.000000,SMALL
32,0,2978.166016,96,3370.803955,390.000000,10.000000,BIG
32,0,2978.166016,96,3370.803955,440.000000,570.000000,SMALL
32,0,2978.166016,96,3370.803955,490.000000,240.000000,SMALL
32,0,2978.166016,96,3370.803955,120.000000,430.000000,BIG
32,0,2978.166016,96,3370.803955,50.000000,610.000000,SMALL
32,0,2978.166016,96,3370.803955,320.000000,700.000000,BIG
32,0,2978.166016,96,3370.803955,370.000000,260.000000,BIG
32,0,2978.166016,96,3370.803955,580.000000,0.000000,SMALL
32,0,2978.166016,96,3370.803955,330.000000,640.000000,BIG
32,0,2978.166016,96,3370.803955,580.000000,70.000000,SMALL
32,0,2978.166016,96,3370.803955,470.000000,310.000000,BIG
32,0,2978.166016,96,3370.803955,280.000000,340.000000,BIG
32,0,2978.166016,96,3370.803955,520.000000,680.000000,BIG
32,0,2978.166016,96,3370.803955,250.000000,110.000000,SMALL
32,0,2978.166016,96,3370.803955,330.000000,30.000000,SMALL
32,1,3027.162109,100,3541.194580,500.000000,410.000000,BIG
32,1,3027.162109,100,3541.194580,480.000000,670.000000,SMALL
32,1,3027.162109,100,3541.194580,420.000000,10.000000,BIG
32,1,3027.162109,100,3541.194580,560.000000,570.000000,SMALL
32,1,3027.162109,100,3541.194580,190.000000,190.000000,BIG
32,1,3027.162109,100,3541.194580,520.000000,690.000000,SMALL
32,1,3027.162109,100,3541.194580,320.000000,560.000000,BIG
32,1,3027.162109,100,3541.194580,290.000000,450.000000,SMALL
32,1,3027.162109,100,3541.194580,480.000000,100.000000,BIG
32,1,3027.162109,100,3541.194580,550.000000,310.000000,SMALL
32,1,3027.162109,100,3541.194580,40.000000,430.000000,BIG
32,1,3027.162109,100,3541.194580,150.000000,610.000000,SMALL
32,1,3027.162109,100,3541.194580,440.000000,630.000000,BIG
32,1,3027.162109,100,3541.194580,310.000000,630.000000,BIG
32,1,3027.162109,100,3541.194580,530.000000,360.000000,BIG
32,1,3027.162109,100,3541.194580,460.000000,200.000000,BIG
32,1,3027.162109,100,3541.194580,190.000000,360.000000,BIG
32,1,3027.162109,100,3541.194580,110.000000,770.000000,SMALL
32,1,3027.162109,100,3541.194580,390.000000,90.000000,BIG
32,1,3027.162109,100,3541.194580,430.000000,760.000000,BIG
32,1,3027.162109,100,3541.194580,350.000000,420.000000,BIG
32,1,3027.162109,100,3541.194580,500.000000,730.000000,BIG
32,1,3027.162109,100,3541.194580,80.000000,80.000000,BIG
32,1,3027.162109,100,3541.194580,150.000000,630.000000,BIG
32,1,3027.162109,100,3541.194580,0.000000,620.000000,BIG
32,1,3027.162109,100,3541.194580,520.000000,470.000000,SMALL
32,1,3027.162109,100,3541.194580,10.000000,60.000000,SMALL
32,1,3027.162109,100,3541.194580,30.000000,599.340027,SMALL
32,1,3027.162109,100,3541.194580,210.000000,730.000000,BIG
32,1,3027.162109,100,3541.194580,70.000000,70.000000,SMALL
32,1,3027.162109,100,3541.194580,130.000000,710.000000,BIG
32,1,3027.162109,100,3541.194580,180.000000,20.000000,BIG
32,1,3027.162109,195,3520.572510,490.000000,560.000000,SMALL
32,1,3027.162109,195,3520.572510,470.000000,40.000000,SMALL
32,1,3027.162109,195,3520.572510,140.000000,630.000000,BIG
32,1,3027.162109,195,3520.572510,390.000000,720.000000,BIG
32,1,3027.162109,195,3520.572510,20.000000,620.000000,SMALL
32,1,3027.162109,195,3520.572510,560.000000,370.000000,SMALL
32,1,3027.162109,195,3520.572510,180.000000,90.000000,BIG
32,1,3027.162109,195,3520.572510,410.000000,150.000000,BIG
32,1,3027.162109,195,3520.572510,80.000000,270.000000,BIG
32,1,3027.162109,195,3520.572510,20.000000,730.000000,SMALL
32,1,3027.162109,195,3520.572510,340.000000,530.000000,SMALL
32,1,3027.162109,195,3520.572510,130.000000,110.000000,SMALL
32,1,3027.162109,195,3520.572510,120.000000,140.000000,SMALL
32,1,3027.162109,195,3520.572510,220.000000,600.000000,SMALL
32,1,3027.162109,195,3520.572510,510.000000,40.000000,SMALL
32,1,3027.162109,195,3520.572510,480.000000,770.000000,SMALL
32,1,3027.162109,195,3520.572510,270.000000,280.000000,BIG
32,1,3027.162109,195,3520.572510,280.000000,40.000000,SMALL
32,1,3027.162109,195,3520.572510,380.000000,480.000000,SMALL
32,1,3027.162109,195,3520.572510,390.000000,0.000000,BIG
32,1,3027.162109,195,3520.572510,300.000000,490.000000,BIG
32,1,3027.162109,195,3520.572510,0.000000,670.000000,SMALL
32,1,3027.162109,195,3520.572510,340.000000,500.000000,BIG
32,1,3027.162109,195,3520.572510,560.000000,180.000000,BIG
32,1,3027.162109,195,3520.572510,30.000000,120.000000,BIG
32,1,3027.162109,195,3520.572510,370.000000,340.000000,BIG
32,1,3027.162109,195,3520.572510,250.000000,290.000000,SMALL
32,1,3027.162109,195,3520.572510,560.000000,500.000000,BIG
32,1,3027.162109,195,3520.572510,20.000000,450.000000,BIG
32,1,3027.162109,195,3520.572510,360.000000,130.000000,SMALL
32,1,3027.162109,195,3520.572510,370.000000,440.000000,SMALL
32,1,3027.162109,195,3520.572510,430.000000,420.000000,BIG
32,1,3027.162109,75,3502.918457,480.000000,730.000000,SMALL
32,1,3027.162109,75,3502.918457,480.000000,420.000000,BIG
32,1,3027.162109,75,3502.918457,410.000000,720.000000,BIG
32,1,3027.162109,75,3502.918457,190.000000,30.000000,BIG
32,1,3027.162109,75,3502.918457,440.000000,20.000000,SMALL
32,1,3027.162109,75,3502.918457,300.000000,450.000000,BIG
32,1,3027.162109,75,3502.918457,40.000000,180.000000,SMALL
32,1,3027.162109,75,3502.918457,70.000000,200.000000,BIG
32,1,3027.162109,75,3502.918457,10.000000,560.000000,BIG
32,1,3027.162109,75,3502.918457,170.000000,660.000000,BIG
32,1,3027.162109,75,3502.918457,360.000000,560.000000,SMALL
32,1,3027.162109,75,3502.918457,210.000000,320.000000,BIG
32,1,3027.162109,75,3502.918457,530.000000,330.000000,BIG
32,1,3027.162109,75,3502.918457,280.000000,590.000000,BIG
32,1,3027.162109,75,3502.918457,370.000000,120.000000,SMALL
32,1,3027.162109,75,3502.918457,150.000000,430.000000,SMALL
32,1,3027.162109,75,3502.918457,70.000000,440.000000,SMALL
32,1,3027.162109,75,3502.918457,290.000000,210.000000,BIG
32,1,3027.162109,75,3502.918457,280.000000,710.000000,SMALL
32,1,3027.162109,75,3502.918457,440.000000,270.000000,SMALL
32,1,3027.162109,75,3502.918457,170.000000,490.000000,SMALL
32,1,3027.162109,75,3502.918457,220.000000,270.000000,BIG
32,1,3027.162109,75,3502.918457,560.000000,580.000000,BIG
32,1,3027.162109,75,3502.918457,500.000000,510.000000,SMALL
32,1,3027.162109,75,3502.918457,420.000000,690.000000,BIG
32,1,3027.162109,75,3502.918457,530.000000,10.000000,BIG
32,1,3027.162109,75,3502.918457,30.000000,320.000000,SMALL
32,1,3027.162109,75,3502.918457,280.000000,370.000000,BIG
32,1,3027.162109,75,3502.918457,570.000000,680.000000,SMALL
32,1,3027.162109,75,3502.918457,370.000000,50.000000,SMALL
32,1,3027.162109,75,3502.918457,490.000000,580.000000,BIG
32,1,3027.162109,75,3502.918457,30.000000,530.000000,SMALL
32,1,3027.162109,47,3494.239746,50.000000,590.000000,BIG
32,1,3027.162109,47,3494.239746,480.000000,240.000000,SMALL
32,1,3027.162109,47,3494.239746,290.000000,510.000000,BIG
32,1,3027.162109,47,3494.239746,520.000000,420.000000,BIG
32,1,3027.162109,47,3494.239746,290.000000,210.000000,BIG
32,1,3027.162109,47,3494.239746,30.000000,60.000000,SMALL
32,1,3027.162109,47,3494.239746,590.000000,590.000000,SMALL
32,1,3027.162109,47,3494.239746,260.000000,40.000000,BIG
32,1,3027.162109,47,3494.239746,100.000000,90.000000,BIG
32,1,3027.162109,47,3494.239746,290.000000,120.000000,SMALL
32,1,3027.162109,47,3494.239746,240.000000,340.000000,BIG
32,1,3027.162109,47,3494.239746,260.000000,740.000000,BIG
