n_stores,generation,generation_avg_fit,gene_idx,gene_fit,x_store,y_store,store_type
20,0,2387.410889,5,2900.981445,550.000000,690.000000,SMALL
20,0,2387.410889,5,2900.981445,280.000000,450.000000,SMALL
20,0,2387.410889,5,2900.981445,320.000000,780.000000,BIG
20,0,2387.410889,5,2900.981445,350.000000,220.000000,SMALL
20,0,2387.410889,5,2900.981445,340.000000,250.000000,BIG
20,0,2387.410889,5,2900.981445,170.000000,720.000000,SMALL
20,0,2387.410889,5,2900.981445,560.000000,110.000000,BIG
20,0,2387.410889,5,2900.981445,40.000000,630.000000,BIG
20,0,2387.410889,5,2900.981445,480.000000,410.000000,BIG
20,0,2387.410889,5,2900.981445,140.000000,210.000000,SMALL
20,0,2387.410889,5,2900.981445,230.000000,750.000000,SMALL
20,0,2387.410889,5,2900.981445,30.000000,180.000000,BIG
20,0,2387.410889,5,2900.981445,500.000000,240.000000,SMALL
20,0,2387.410889,162,2893.240234,150.000000,170.000000,BIG
20,0,2387.410889,162,2893.240234,380.000000,680.000000,BIG
20,0,2387.410889,162,2893.240234,440.000000,700.000000,BIG
20,0,2387.410889,162,2893.240234,460.000000,430.000000,BIG
20,0,2387.410889,162,2893.240234,180.000000,410.000000,BIG
20,0,2387.410889,162,2893.240234,290.000000,280.000000,BIG
20,0,2387.410889,162,2893.240234,30.000000,310.000000,SMALL
20,0,2387.410889,162,2893.240234,540.000000,570.000000,BIG
20,0,2387.410889,162,2893.240234,10.000000,50.000000,SMALL
20,0,2387.410889,162,2893.240234,310.000000,70.000000,SMALL
20,0,2387.410889,162,2893.240234,40.000000,770.000000,SMALL
20,0,2387.410889,162,2893.240234,380.000000,360.000000,BIG
20,0,2387.410889,162,2893.240234,110.000000,450.000000,BIG
20,0,2387.410889,162,2893.240234,210.000000,740.000000,BIG
20,0,2387.410889,162,2893.240234,490.000000,390.000000,SMALL
20,0,2387.410889,162,2893.240234,590.000000,740.000000,SMALL
20,0,2387.410889,162,2893.240234,410.000000,760.000000,BIG
20,0,2387.410889,162,2893.240234,90.000000,360.000000,SMALL
20,0,2387.410889,162,2893.240234,150.000000,660.000000,BIG
20,0,2387.410889,162,2893.240234,570.000000,80.000000,SMALL
20,1,2412.116455,173,3138.482666,470.000000,150.000000,BIG
20,1,2412.116455,173,3138.482666,210.000000,560.000000,BIG
20,1,2412.116455,173,3138.482666,310.000000,710.000000,BIG
20,1,2412.116455,173,3138.482666,40.000000,780.000000,BIG
20,1,2412.116455,173,3138.482666,200.000000,70.000000,BIG
20,1,2412.116455,173,3138.482666,50.000000,40.000000,BIG
20,1,2412.116455,173,3138.482666,580.000000,620.000000,BIG
20,1,2412.116455,173,3138.482666,160.000000,240.000000,BIG
20,1,2412.116455,173,3138.482666,50.000000,290.000000,SMALL
20,1,2412.116455,173,3138.482666,130.000000,350.000000,BIG
20,1,2412.116455,173,3138.482666,480.000000,560.000000,BIG
20,1,2412.116455,173,3138.482666,470.000000,720.000000,BIG
20,1,2412.116455,173,3138.482666,320.000000,670.000000,SMALL
20,1,2412.116455,173,3138.482666,510.000000,550.000000,BIG
20,1,2412.116455,173,3138.482666,340.000000,630.000000,SMALL
20,1,2412.116455,173,3138.482666,180.000000,390.000000,SMALL
20,1,2412.116455,173,3138.482666,270.000000,230.000000,BIG
20,1,2412.116455,173,3138.482666,500.000000,320.000000,BIG
20,1,2412.116455,173,3138.482666,380.000000,250.000000,SMALL
20,1,2412.116455,173,3138.482666,310.000000,510.000000,BIG
20,1,2412.116455,102,2970.605713,500.000000,580.000000,SMALL
20,1,2412.116455,102,2970.605713,150.000000,200.000000,BIG
20,1,2412.116455,102,2970.605713,500.000000,320.000000,BIG
20,1,2412.116455,102,2970.605713,80.000000,660.000000,BIG
20,1,2412.116455,102,2970.605713,410.000000,740.000000,BIG
20,1,2412.116455,102,2970.605713,380.000000,90.000000,SMALL
20,1,2412.116455,102,2970.605713,530.000000,400.000000,BIG
20,1,2412.116455,102,2970.605713,70.000000,90.000000,BIG
20,1,2412.116455,102,2970.605713,60.000000,490.000000,BIG
20,1,2412.116455,102,2970.605713,240.000000,380.000000,BIG
20,1,2412.116455,102,2970.605713,210.000000,620.000000,BIG
20,1,2412.116455,102,2970.605713,520.000000,300.000000,SMALL
20,1,2412.116455,102,2970.605713,550.000000,690.000000,BIG
20,1,2412.116455,102,2970.605713,260.000000,430.000000,SMALL
20,1,2412.116455,102,2970.605713,470.000000,250.000000,SMALL
20,1,2412.116455,102,2970.605713,320.000000,580.000000,BIG
20,1,2412.116455,102,2970.605713,470.000000,530.000000,BIG
20,1,2412.116455,102,2970.605713,490.000000,410.000000,SMALL
20,1,2412.116455,102,2970.605713,440.000000,550.000000,SMALL
20,1,2412.116455,102,2970.605713,30.000000,630.000000,BIG
20,1,2412.116455,141,2927.860840,150.000000,730.000000,SMALL
20,1,2412.116455,141,2927.860840,430.000000,580.000000,BIG
20,1,2412.116455,141,2927.860840,80.000000,180.000000,BIG
20,1,2412.116455,141,2927.860840,300.000000,290.000000,BIG
20,1,2412.116455,141,2927.860840,210.000000,420.000000,BIG
20,1,2412.116455,141,2927.860840,30.000000,710.000000,SMALL
20,1,2412.116455,141,2927.860840,290.000000,790.000000,SMALL
20,1,2412.116455,141,2927.860840,190.000000,620.000000,SMALL
20,1,2412.116455,141,2927.860840,160.000000,60.000000,SMALL
20,1,2412.116455,141,2927.860840,420.000000,190.000000,SMALL
20,1,2412.116455,141,2927.860840,540.000000,320.000000,BIG
20,1,2412.116455,141,2927.860840,560.000000,600.000000,BIG
20,1,2412.116455,141,2927.860840,510.000000,520.000000,SMALL
20,1,2412.116455,141,2927.860840,290.000000,190.000000,SMALL
20,1,2412.116455,141,2927.860840,110.000000,540.000000,BIG
20,1,2412.116455,141,2927.860840,550.000000,770.000000,SMALL
20,1,2412.116455,141,2927.860840,440.000000,380.000000,BIG
20,1,2412.116455,141,2927.860840,20.000000,500.000000,BIG
20,1,2412.116455,141,2927.860840,250.000000,470.000000,SMALL
20,1,2412.116455,141,2927.860840,70.000000,390.000000,SMALL
20,1,2412.116455,186,2904.062500,100.000000,780.000000,BIG
20,1,2412.116455,186,2904.062500,0.000000,180.000000,SMALL
20,1,2412.116455,186,2904.062500,500.000000,360.000000,SMALL
20,1,2412.116455,186,2904.062500,80.000000,660.000000,BIG
20,1,2412.116455,186,2904.062500,370.000000,250.000000,BIG
20,1,2412.116455,186,2904.062500,380.000000,90.000000,SMALL
20,1,2412.116455,186,2904.062500,550.000000,260.000000,BIG
20,1,2412.116455,186,2904.062500,70.000000,90.000000,BIG
20,1,2412.116455,186,2904.062500,70.000000,710.000000,SMALL
20,1,2412.116455,186,2904.062500,240.000000,380.000000,SMALL
20,1,2412.116455,186,2904.062500,450.000000,210.000000,SMALL
20,1,2412.116455,186,2904.062500,560.000000,110.000000,BIG
20,1,2412.116455,186,2904.062500,250.000000,350.000000,BIG
20,1,2412.116455,186,2904.062500,330.000000,720.000000,BIG
20,1,2412.116455,186,2904.062500,430.000000,610.000000,SMALL
20,1,2412.116455,186,2904.062500,560.000000,370.000000,SMALL
20,1,2412.116455,186,2904.062500,160.000000,210.000000,BIG
20,1,2412.116455,186,2904.062500,440.000000,560.000000,BIG
20,1,2412.116455,186,2904.062500,580.000000,370.000000,BIG
20,1,2412.116455,186,2904.062500,150.000000,500.000000,BIG
20,1,2412.116455,14,2897.776855,590.000000,550.000000,BIG
20,1,2412.116455,14,2897.776855,540.000000,710.000000,BIG
20,1,2412.116455,14,2897.776855,540.000000,130.000000,BIG
20,1,2412.116455,14,2897.776855,220.000000,550.000000,BIG
20,1,2412.116455,14,2897.776855,480.000000,380.000000,SMALL
20,1,2412.116455,14,2897.776855,120.000000,740.000000,BIG
20,1,2412.116455,14,2897.776855,20.000000,600.000000,SMALL
20,1,2412.116455,14,2897.776855,370.000000,20.000000,BIG
20,1,2412.116455,14,2897.776855,580.000000,440.000000,SMALL
20,1,2412.116455,14,2897.776855,150.000000,400.000000,SMALL
20,1,2412.116455,14,2897.776855,200.000000,50.000000,SMALL
20,1,2412.116455,14,2897.776855,240.000000,190.000000,BIG
20,1,2412.116455,14,2897.776855,70.000000,230.000000,SMALL
20,1,2412.116455,14,2897.776855,190.000000,340.000000,SMALL
20,1,2412.116455,14,2897.776855,390.000000,640.000000,BIG
20,1,2412.116455,14,2897.776855,180.000000,660.000000,SMALL
20,1,2412.116455,14,2897.776855,580.000000,170.000000,SMALL
20,1,2412.116455,14,2897.776855,510.000000,470.000000,SMALL
20,1,2412.116455,14,2897.776855,440.000000,280.000000,BIG
20,1,2412.116455,14,2897.776855,120.000000,160.000000,SMALL
20,1,2412.116455,121,2893.701416,590.000000,220.000000,BIG
20,1,2412.116455,121,2893.701416,190.000000,430.000000,BIG
20,1,2412.116455,121,2893.701416,550.000000,460.000000,BIG
20,1,2412.116455,121,2893.701416,340.000000,100.000000,BIG
20,1,2412.116455,121,2893.701416,240.000000,700.000000,BIG
20,1,2412.116455,121,2893.701416,40.000000,620.000000,BIG
20,1,2412.116455,121,2893.701416,440.000000,220.000000,BIG
20,1,2412.116455,121,2893.701416,140.000000,260.000000,BIG
20,1,2412.116455,121,2893.701416,150.000000,540.000000,BIG
20,1,2412.116455,121,2893.701416,350.000000,670.000000,BIG
20,1,2412.116455,121,2893.701416,410.000000,440.000000,BIG
20,1,2412.116455,121,2893.701416,210.000000,220.000000,BIG
20,1,2412.116455,121,2893.701416,570.000000,520.000000,BIG
20,1,2412.116455,121,2893.701416,160.000000,390.000000,BIG
20,1,2412.116455,121,2893.701416,550.000000,420.000000,BIG
20,1,2412.116455,121,2893.701416,120.000000,310.000000,BIG
20,1,2412.116455,121,2893.701416,110.000000,590.000000,BIG
20,1,2412.116455,121,2893.701416,470.000000,70.000000,BIG
20,1,2412.116455,121,2893.701416,550.000000,490.000000,BIG
20,1,2412.116455,121,2893.701416,40.000000,240.000000,BIG
20,1,2412.116455,64,2891.154053,60.000000,0.000000,BIG
20,1,2412.116455,64,2891.154053,410.000000,300.000000,BIG
20,1,2412.116455,64,2891.154053,110.000000,740.000000,BIG
20,1,2412.116455,64,2891.154053,320.000000,460.000000,BIG
20,1,2412.116455,64,2891.154053,200.000000,70.000000,BIG
20,1,2412.116455,64,2891.154053,380.000000,760.000000,SMALL
20,1,2412.116455,64,2891.154053,210.000000,80.000000,SMALL
20,1,2412.116455,64,2891.154053,250.000000,260.000000,BIG
20,1,2412.116455,64,2891.154053,140.000000,600.000000,SMALL
20,1,2412.116455,64,2891.154053,210.000000,480.000000,BIG
20,1,2412.116455,64,2891.154053,50.000000,450.000000,BIG
20,1,2412.116455,64,2891.154053,450.000000,120.000000,SMALL
20,1,2412.116455,64,2891.154053,570.000000,400.000000,SMALL
20,1,2412.116455,64,2891.154053,170.000000,300.000000,SMALL
20,1,2412.116455,64,2891.154053,130.000000,230.000000,BIG
20,1,2412.116455,64,2891.154053,530.000000,540.000000,SMALL
20,1,2412.116455,64,2891.154053,100.000000,310.000000,BIG
20,1,2412.116455,64,2891.154053,500.000000,320.000000,BIG
20,1,2412.116455,64,2891.154053,60.000000,160.000000,BIG
20,1,2412.116455,64,2891.154053,310.000000,510.000000,BIG
20,1,2412.116455,159,2889.030518,300.000000,300.000000,SMALL
20,1,2412.116455,159,2889.030518,440.000000,290.000000,BIG
20,1,2412.116455,159,2889.030518,90.000000,410.000000,SMALL
20,1,2412.116455,159,2889.030518,250.000000,180.000000,SMALL
20,1,2412.116455,159,2889.030518,240.000000,440.000000,SMALL
20,1,2412.116455,159,2889.030518,90.000000,630.000000,BIG
20,1,2412.116455,159,2889.030518,290.000000,510.000000,BIG
20,1,2412.116455,159,2889.030518,280.000000,370.000000,SMALL
20,1,2412.116455,159,2889.030518,410.000000,40.000000,BIG
20,1,2412.116455,159,2889.030518,480.000000,400.000000,BIG
20,1,2412.116455,159,2889.030518,180.000000,350.000000,BIG
20,1,2412.116455,159,2889.030518,520.000000,40.000000,SMALL
20,1,2412.116455,159,2889.030518,440.000000,500.000000,SMALL
20,1,2412.116455,159,2889.030518,50.000000,240.000000,SMALL
20,1,2412.116455,159,2889.030518,530.000000,700.000000,BIG
20,1,2412.116455,159,2889.030518,140.000000,690.000000,SMALL
20,1,2412.116455,159,2889.030518,390.000000,160.000000,BIG
20,1,2412.116455,159,2889.030518,380.000000,680.000000,BIG
20,1,2412.116455,159,2889.030518,420.000000,400.000000,BIG
20,1,2412.116455,159,2889.030518,460.000000,660.000000,SMALL
20,1,2412.116455,150,2862.294678,20.000000,530.000000,SMALL
20,1,2412.116455,150,2862.294678,190.000000,560.000000,SMALL
20,1,2412.116455,150,2862.294678,360.000000,370.000000,BIG
20,1,2412.116455,150,2862.294678,210.000000,340.000000,SMALL
20,1,2412.116455,150,2862.294678,200.000000,310.000000,BIG
20,1,2412.116455,150,2862.294678,530.000000,0.000000,SMALL
20,1,2412.116455,150,2862.294678,0.000000,620.000000,BIG
20,1,2412.116455,150,2862.294678,210.000000,170.000000,SMALL
20,1,2412.116455,150,2862.294678,350.000000,80.000000,BIG
20,1,2412.116455,150,2862.294678,550.000000,530.000000,SMALL
20,1,2412.116455,150,2862.294678,390.000000,150.000000,SMALL
20,1,2412.116455,150,2862.294678,480.000000,610.000000,SMALL
20,1,2412.116455,150,2862.294678,180.000000,120.000000,BIG
20,1,2412.116455,150,2862.294678,230.000000,720.000000,SMALL
20,1,2412.116455,150,2862.294678,590.000000,580.000000,SMALL
20,1,2412.116455,150,2862.294678,450.000000,530.000000,BIG
20,1,2412.116455,150,2862.294678,370.000000,680.000000,BIG
20,1,2412.116455,150,2862.294678,110.000000,430.000000,SMALL
20,1,2412.116455,150,2862.294678,30.000000,170.000000,BIG
20,1,2412.116455,150,2862.294678,520.000000,190.000000,BIG
20,1,2412.116455,167,2843.834961,470.000000,400.000000,BIG
20,1,2412.116455,167,2843.834961,170.000000,520.000000,SMALL
20,1,2412.116455,167,2843.834961,260.000000,690.000000,BIG
20,1,2412.116455,167,2843.834961,550.000000,100.000000,BIG
20,1,2412.116455,167,2843.834961,160.000000,270.000000,BIG
20,1,2412.116455,167,2843.834961,320.000000,730.000000,BIG
20,1,2412.116455,167,2843.834961,0.000000,330.000000,BIG
20,1,2412.116455,167,2843.834961,570.000000,520.000000,BIG
20,1,2412.116455,167,2843.834961,370.000000,420.000000,BIG
20,1,2412.116455,167,2843.834961,230.000000,390.000000,SMALL
20,1,2412.116455,167,2843.834961,500.000000,590.000000,SMALL
20,1,2412.116455,167,2843.834961,120.000000,210.000000,BIG
20,1,2412.116455,167,2843.834961,170.000000,550.000000,SMALL
20,1,2412.116455,167,2843.834961,50.000000,570.000000,BIG
20,1,2412.116455,167,2843.834961,30.000000,430.000000,BIG
20,1,2412.116455,167,2843.834961,110.000000,460.000000,SMALL
20,1,2412.116455,167,2843.834961,460.000000,210.000000,BIG
20,1,2412.116455,167,2843.834961,420.000000,550.000000,BIG
20,1,2412.116455,167,2843.834961,490.000000,80.000000,SMALL
20,1,2412.116455,167,2843.834961,20.000000,700.000000,BIG
20,2,2415.791992,86,3146.884521,290.000000,60.000000,SMALL
20,2,2415.791992,86,3146.884521,290.000000,540.000000,SMALL
20,2,2415.791992,86,3146.884521,290.000000,90.000000,BIG
20,2,2415.791992,86,3146.884521,120.000000,180.000000,BIG
20,2,2415.791992,86,3146.884521,20.000000,70.000000,BIG
20,2,2415.791992,86,3146.884521,560.000000,50.000000,BIG
20,2,2415.791992,86,3146.884521,150.000000,150.000000,SMALL
20,2,2415.791992,86,3146.884521,480.000000,390.000000,SMALL
20,2,2415.791992,86,3146.884521,60.000000,680.000000,BIG
20,2,2415.791992,86,3146.884521,490.000000,410.000000,BIG
20,2,2415.791992,86,3146.884521,390.000000,730.000000,BIG
20,2,2415.791992,86,3146.884521,330.000000,700.000000,BIG
20,2,2415.791992,86,3146.884521,490.000000,160.000000,BIG
20,2,2415.791992,86,3146.884521,530.000000,560.000000,BIG
20,2,2415.791992,86,3146.884521,300.000000,470.000000,BIG
20,2,2415.791992,86,3146.884521,460.000000,590.000000,BIG
20,2,2415.791992,86,3146.884521,240.000000,340.000000,SMALL
20,2,2415.791992,86,3146.884521,180.000000,560.000000,BIG
20,2,2415.791992,86,3146.884521,120.000000,320.000000,BIG
20,2,2415.791992,86,3146.884521,120.000000,60.000000,SMALL
20,2,2415.791992,5,3080.945557,470.000000,150.000000,BIG
20,2,2415.791992,5,3080.945557,210.000000,560.000000,BIG
20,2,2415.791992,5,3080.945557,10.000000,150.000000,BIG
20,2,2415.791992,5,3080.945557,40.000000,780.000000,BIG
20,2,2415.791992,5,3080.945557,200.000000,70.000000,BIG
20,2,2415.791992,5,3080.945557,50.000000,40.000000,BIG
20,2,2415.791992,5,3080.945557,450.000000,130.000000,SMALL
20,2,2415.791992,5,3080.945557,300.000000,320.000000,SMALL
